actual,risk_score,decision
0,0.20398247,approve
0,0.0035994793,approve
0,0.0050948006,approve
0,0.0056189224,approve
0,0.0014607322,approve
0,0.014565636,approve
0,0.06533208,approve
0,0.14011092,approve
0,0.0044308635,approve
0,0.0047977096,approve
0,0.13098696,approve
0,0.0013058505,approve
0,0.49441501,approve
0,0.027718652,approve
0,0.18147019,approve
0,0.0040264768,approve
0,0.01047985,approve
0,0.43176052,approve
0,0.16440752,approve
0,0.86239445,decline
0,0.0035394044,approve
0,0.003183352,approve
0,0.0035932953,approve
0,0.16940871,approve
0,0.005944599,approve
0,0.12327927,approve
0,0.0043944553,approve
0,0.013751469,approve
0,0.0039863936,approve
0,0.019646576,approve
0,0.028098088,approve
0,0.77383006,approve
0,0.4646057,approve
0,0.3902933,approve
0,0.0022235096,approve
0,0.010025977,approve
0,0.026668295,approve
0,0.13783187,approve
0,0.002752632,approve
0,0.48936957,approve
0,0.13497089,approve
0,0.007873905,approve
0,0.0011292777,approve
0,0.99718237,decline
0,0.030736707,approve
0,0.07395129,approve
0,0.2820552,approve
0,0.0115675125,approve
0,0.02004059,approve
0,0.48316008,approve
0,0.012975357,approve
0,0.09854821,approve
0,0.023379827,approve
0,0.0029293671,approve
0,0.056696143,approve
0,0.010857104,approve
0,0.004659197,approve
0,0.14291354,approve
0,0.05548766,approve
0,0.087736405,approve
0,0.6435142,approve
0,0.07370405,approve
0,0.42434868,approve
0,0.01690545,approve
0,0.00021858442,approve
0,0.00070361595,approve
0,0.004764692,approve
0,0.35654995,approve
0,0.17201878,approve
0,0.9124232,decline
0,0.0067425333,approve
0,0.00023244957,approve
0,0.20155102,approve
0,0.0019310539,approve
0,0.013777367,approve
0,0.022555204,approve
0,0.009702537,approve
0,0.74165016,approve
0,0.08865994,approve
0,0.0069816937,approve
0,0.0983301,approve
0,0.5804927,approve
0,0.2213671,approve
0,0.027744286,approve
0,0.0013980337,approve
0,0.0011884861,approve
0,0.0080054775,approve
0,0.6901312,approve
0,0.021621283,approve
0,0.7778187,approve
0,0.008819304,approve
0,0.25593376,approve
0,0.49458158,approve
0,0.9354401,decline
0,0.27027762,approve
0,0.32763624,approve
0,0.02124994,approve
0,0.056012694,approve
0,0.14575315,approve
0,0.01937462,approve
0,0.0041564293,approve
0,0.14110518,approve
0,0.017491372,approve
0,0.0013800083,approve
0,0.044898424,approve
0,0.45464897,approve
0,0.7100411,approve
0,0.0037716455,approve
0,0.95505714,decline
0,0.05408029,approve
0,0.9962065,decline
0,0.0015642087,approve
0,0.6767298,approve
0,0.85629296,decline
0,0.0016671799,approve
0,0.06138348,approve
0,0.1201866,approve
0,0.00197524,approve
0,0.44323185,approve
0,0.011010206,approve
0,0.005271578,approve
0,0.09364886,approve
0,0.28121912,approve
0,0.0018809258,approve
0,0.09422048,approve
0,0.08770879,approve
0,0.03423407,approve
0,0.079515606,approve
0,0.0016960494,approve
0,0.96005046,decline
0,0.00040751795,approve
0,0.072696246,approve
0,0.8277808,decline
0,0.10245982,approve
0,0.00683167,approve
0,0.04630001,approve
0,0.00682969,approve
0,0.14631185,approve
0,0.06613317,approve
0,0.1088661,approve
0,0.9619307,decline
0,0.03362412,approve
0,0.10017546,approve
0,0.020239344,approve
0,0.0067944773,approve
0,0.21396598,approve
0,0.10903208,approve
0,0.021862281,approve
0,0.8655469,decline
0,0.38262188,approve
0,0.071644336,approve
0,0.24290876,approve
0,0.35073924,approve
0,0.86880577,decline
0,0.11498671,approve
0,0.14678493,approve
0,0.0020990637,approve
0,0.61020446,approve
0,0.034319863,approve
0,0.8447305,decline
0,0.059642855,approve
0,0.41161177,approve
0,0.00045588307,approve
0,0.013892485,approve
0,0.08094358,approve
0,0.09996108,approve
0,0.22455727,approve
0,0.059092082,approve
0,0.010291987,approve
0,0.026992677,approve
0,0.0025350233,approve
0,0.13658932,approve
0,0.0018576671,approve
0,0.54751176,approve
0,0.007401651,approve
0,0.16512775,approve
0,0.9593034,decline
0,0.03065854,approve
0,0.0045783822,approve
0,0.03418446,approve
0,0.0006309869,approve
0,0.007014694,approve
0,0.019741261,approve
0,0.002353028,approve
0,0.00043479627,approve
0,0.2054329,approve
0,0.4218666,approve
0,0.067613095,approve
0,0.0038985799,approve
0,0.3584424,approve
0,0.25441635,approve
0,0.5652495,approve
0,0.814227,decline
0,0.01672806,approve
0,0.10505882,approve
0,0.00022299093,approve
0,0.054974005,approve
0,0.31565854,approve
0,0.16751508,approve
0,0.033610247,approve
0,0.91317886,decline
0,0.0009268673,approve
0,0.30287376,approve
0,0.030304587,approve
0,0.9955332,decline
0,0.09816277,approve
0,0.022455337,approve
0,0.23006181,approve
0,0.001224767,approve
0,0.19940479,approve
0,0.2819859,approve
0,0.001302395,approve
0,0.026310831,approve
0,0.97510713,decline
0,0.59088683,approve
0,0.09662279,approve
0,0.009043121,approve
0,0.023282684,approve
0,0.4747948,approve
0,0.09333828,approve
0,0.013783777,approve
0,0.019682761,approve
0,0.14959742,approve
0,0.01428376,approve
0,0.19101581,approve
0,0.003838844,approve
0,0.47410515,approve
0,0.016694063,approve
0,0.012101178,approve
0,0.715906,approve
0,0.02769605,approve
0,0.0009907873,approve
0,0.10283994,approve
0,0.24651733,approve
0,0.046944175,approve
0,0.0045546712,approve
0,0.9600175,decline
0,0.0040911925,approve
0,0.021542655,approve
0,0.0021449337,approve
0,0.56218445,approve
0,0.0025248998,approve
0,0.0007503669,approve
0,0.4774071,approve
0,0.42018384,approve
0,0.02454707,approve
0,0.004930009,approve
0,0.31526107,approve
0,0.024891095,approve
0,0.09879713,approve
0,0.6151426,approve
0,0.15727712,approve
0,0.56081474,approve
0,0.13873203,approve
0,0.07363609,approve
0,0.01337503,approve
0,0.0024048518,approve
0,0.0102792885,approve
0,0.7077943,approve
0,0.07433945,approve
0,0.015471475,approve
0,0.039393798,approve
0,0.010786953,approve
0,0.018466689,approve
0,9.83313e-05,approve
0,0.002343081,approve
0,0.022819478,approve
0,0.015400545,approve
0,0.0026570875,approve
0,0.8438986,decline
0,0.007280998,approve
0,0.028388128,approve
0,0.0069148247,approve
0,0.0037264626,approve
0,0.9759995,decline
0,0.019087808,approve
0,0.0078283455,approve
0,0.012037352,approve
0,0.14715742,approve
0,0.332392,approve
0,0.005851633,approve
0,0.13940248,approve
0,0.03606508,approve
0,0.026622185,approve
0,0.0050946674,approve
0,0.0028324826,approve
0,0.9593219,decline
0,0.1858703,approve
0,0.8485643,decline
0,0.009299565,approve
0,0.34708798,approve
0,0.0069341054,approve
0,0.0017140573,approve
0,0.01392292,approve
0,0.7786018,approve
0,0.014260113,approve
0,0.7404646,approve
0,0.409612,approve
0,0.009691378,approve
0,0.7336186,approve
0,0.015461295,approve
0,0.13020882,approve
0,0.9837007,decline
0,0.028584477,approve
0,0.59401494,approve
0,0.00091804663,approve
0,0.04242632,approve
0,0.8282601,decline
0,0.9174626,decline
0,0.0069156145,approve
0,0.000452384,approve
0,0.001801755,approve
0,0.8578513,decline
0,0.0061734226,approve
0,0.54118264,approve
0,0.015532788,approve
0,0.013494568,approve
0,0.01908571,approve
0,0.0055231927,approve
0,0.0024746105,approve
0,0.003964077,approve
0,0.16329056,approve
0,0.6929591,approve
0,0.024646834,approve
0,0.86086184,decline
0,0.0015432525,approve
0,0.7080367,approve
0,0.029338311,approve
0,0.25110534,approve
0,0.0054144366,approve
0,0.3234818,approve
0,0.014675951,approve
0,0.0026210344,approve
0,0.10819949,approve
0,0.11302618,approve
0,0.0021553864,approve
0,0.034640998,approve
0,0.0035070512,approve
0,0.0021279976,approve
0,0.2771314,approve
1,0.9991002,decline
0,0.033347927,approve
0,0.0073848474,approve
0,0.07412162,approve
0,0.01137426,approve
0,0.01462355,approve
0,0.004550758,approve
0,0.21163614,approve
0,0.9257656,decline
0,0.17992185,approve
0,0.08241728,approve
0,0.09221576,approve
0,0.66542256,approve
0,0.17879172,approve
0,0.57299644,approve
0,0.0195368,approve
0,0.0038232994,approve
0,0.044515252,approve
0,0.26084396,approve
0,0.06544536,approve
0,0.8685869,decline
0,0.000667008,approve
0,0.68538254,approve
0,0.0027699196,approve
0,0.002461837,approve
0,0.9610408,decline
0,0.4145992,approve
0,0.021224042,approve
0,0.012955865,approve
0,0.708703,approve
0,0.91813153,decline
0,0.007877829,approve
0,0.007104736,approve
0,0.0067957835,approve
0,0.020077862,approve
0,0.9945707,decline
0,0.0017623705,approve
0,0.033564277,approve
0,0.1044114,approve
0,0.0056573516,approve
0,0.0062792175,approve
0,0.042009786,approve
0,0.055502675,approve
0,0.25944257,approve
0,0.0064984304,approve
0,0.38304758,approve
0,0.00044273704,approve
0,0.00044144163,approve
0,0.004975594,approve
0,0.017309427,approve
0,0.0005388786,approve
0,0.005209793,approve
0,0.0042923675,approve
0,0.926494,decline
0,0.031444497,approve
0,0.086640954,approve
0,0.3046906,approve
0,0.0870097,approve
0,0.052839145,approve
0,0.00038965067,approve
0,0.007418384,approve
0,0.3223937,approve
0,0.88353926,decline
0,0.09629605,approve
0,0.00022585587,approve
0,0.012322884,approve
0,0.31982642,approve
0,0.015473226,approve
0,0.0033787023,approve
0,0.07984836,approve
0,0.019327886,approve
0,0.6521634,approve
0,0.39112395,approve
0,0.23224035,approve
0,0.06399019,approve
0,0.16427188,approve
0,0.9442887,decline
0,0.88988835,decline
0,0.026656657,approve
0,0.01645586,approve
0,0.0152611,approve
0,0.04445782,approve
0,0.0045283157,approve
0,0.008630712,approve
0,0.036897693,approve
0,0.9818809,decline
0,0.005667532,approve
0,0.0074902987,approve
0,0.010098597,approve
0,0.31929746,approve
0,0.2079768,approve
0,0.55082566,approve
0,0.013619298,approve
0,0.013019007,approve
0,0.009122227,approve
0,0.86695445,decline
0,0.42745012,approve
0,0.10357437,approve
0,0.023172712,approve
0,0.00047005268,approve
0,0.0028064088,approve
0,0.95012605,decline
0,0.0026138595,approve
0,0.3923277,approve
0,0.033687267,approve
0,0.0048482087,approve
0,0.019122332,approve
0,0.0023423345,approve
0,0.06503369,approve
0,0.0020499094,approve
0,0.0076657664,approve
0,0.0026482278,approve
0,0.005450311,approve
0,0.023298932,approve
0,0.0008736332,approve
0,0.0026298023,approve
0,0.9540445,decline
0,0.034812704,approve
0,0.0091095,approve
0,0.9797951,decline
0,0.0133942235,approve
0,0.24074994,approve
0,0.46370906,approve
0,0.036821578,approve
0,0.616078,approve
0,0.033788938,approve
0,0.55225635,approve
0,0.00035349824,approve
0,0.04845343,approve
0,0.004190038,approve
0,0.075359605,approve
0,0.8645047,decline
0,0.028868955,approve
0,0.013053621,approve
0,0.9404688,decline
0,0.56875134,approve
0,0.34929016,approve
0,0.02624839,approve
0,0.0028207987,approve
0,0.016621735,approve
0,0.9517424,decline
0,0.9984365,decline
0,0.9717561,decline
0,0.057978738,approve
0,0.025492657,approve
0,0.0013126726,approve
0,0.008299165,approve
0,0.028873054,approve
0,0.0030177904,approve
0,0.4035104,approve
0,0.7913844,approve
0,0.74093395,approve
0,0.002571674,approve
0,0.19138117,approve
0,0.0006683379,approve
0,0.0053863837,approve
0,0.8976781,decline
0,0.1635615,approve
0,0.031343106,approve
0,0.07702471,approve
0,0.83275515,decline
0,0.5152773,approve
0,0.42694306,approve
0,0.3133087,approve
0,0.08943293,approve
0,0.054066062,approve
0,0.09354449,approve
0,0.013385113,approve
0,0.046236187,approve
0,0.20031041,approve
0,0.14378275,approve
0,0.49221098,approve
0,0.021949215,approve
0,0.036851928,approve
0,0.55125886,approve
0,0.6429689,approve
0,0.0158135,approve
0,0.0060055936,approve
0,0.14568268,approve
0,0.0753228,approve
0,0.93430024,decline
0,0.288924,approve
0,0.054855034,approve
0,0.0010794845,approve
0,0.030138513,approve
0,0.75084424,approve
0,0.009817073,approve
0,0.03686938,approve
0,0.0074891318,approve
0,0.9752896,decline
0,0.026070926,approve
0,0.014236465,approve
0,0.0008695136,approve
0,0.5055295,approve
0,0.5242873,approve
0,0.00011322758,approve
0,0.021592781,approve
0,0.015774852,approve
0,0.045347318,approve
0,0.98135203,decline
0,0.0022166248,approve
0,0.013522019,approve
0,0.004605015,approve
0,0.0060152765,approve
0,0.068150066,approve
0,0.06070883,approve
0,0.001493357,approve
0,0.46125242,approve
0,0.9906294,decline
0,0.114806116,approve
0,0.003259991,approve
0,0.9809732,decline
0,0.01616106,approve
0,0.025654165,approve
0,0.013245532,approve
0,0.0023469399,approve
0,0.15286049,approve
0,0.9636168,decline
0,0.0077581424,approve
0,0.0018454021,approve
0,0.0007353086,approve
0,0.20253266,approve
0,0.64170367,approve
0,0.07866291,approve
0,0.27766493,approve
0,0.9046307,decline
0,0.0003034935,approve
0,0.14224598,approve
0,0.0077294502,approve
0,0.08390199,approve
0,0.91525346,decline
0,0.55900663,approve
0,0.0008944225,approve
0,7.641496e-05,approve
0,0.02804636,approve
0,0.018065833,approve
0,0.016674567,approve
0,0.91363,decline
0,0.17501034,approve
0,0.08930082,approve
0,0.0013481028,approve
0,0.0060375785,approve
0,0.41391897,approve
0,0.021150703,approve
0,0.002130415,approve
0,0.0037942522,approve
0,0.99228424,decline
0,0.024336835,approve
0,0.041194115,approve
0,0.22042911,approve
0,0.1140811,approve
0,0.15838899,approve
0,0.0027049656,approve
0,0.00067308656,approve
0,0.012975558,approve
0,0.03343434,approve
0,0.1814522,approve
0,0.55237174,approve
0,0.3550146,approve
0,0.010905835,approve
0,0.033056602,approve
0,0.7630515,approve
0,0.042917714,approve
0,0.13816786,approve
0,0.00054921606,approve
0,0.06881385,approve
0,0.045579743,approve
0,0.010125592,approve
0,0.0592679,approve
0,0.005818092,approve
0,0.0024045156,approve
0,0.0061009154,approve
0,0.00048745342,approve
0,0.0012014238,approve
0,0.95940614,decline
0,0.10253542,approve
0,0.041788355,approve
0,0.122884974,approve
0,0.08670129,approve
0,0.000464926,approve
0,0.0011462278,approve
0,0.012068285,approve
0,0.020855492,approve
0,0.0012982343,approve
0,0.028581074,approve
0,0.013555103,approve
0,0.0023826815,approve
0,0.0016794436,approve
0,0.0135120675,approve
0,0.980602,decline
0,0.63709795,approve
0,0.13481317,approve
0,0.0021324323,approve
0,0.27794358,approve
0,0.0013048135,approve
0,0.8461716,decline
0,0.03382601,approve
0,0.0032273186,approve
0,0.0002782922,approve
0,0.00044918933,approve
0,0.08216429,approve
0,0.022715392,approve
0,0.07385,approve
0,0.56534886,approve
0,0.001612447,approve
0,0.15346158,approve
0,0.13913606,approve
0,0.087863326,approve
0,0.27606928,approve
0,0.98393214,decline
0,0.04480751,approve
0,0.5417747,approve
0,0.016832717,approve
0,0.003063277,approve
0,0.7221101,approve
0,0.47543427,approve
0,0.012707713,approve
0,0.82994395,decline
0,0.00073416205,approve
0,0.00059923675,approve
0,0.0024335866,approve
0,0.9950813,decline
0,0.0012837925,approve
0,0.06493069,approve
0,0.0003885366,approve
0,0.0066456315,approve
0,0.013513466,approve
0,0.06932922,approve
0,0.18306498,approve
0,0.0018544835,approve
0,0.0028649305,approve
0,0.0010384539,approve
0,0.009080398,approve
0,0.95763963,decline
0,0.013626186,approve
0,0.00041250524,approve
0,0.101988696,approve
0,0.004197061,approve
0,0.10316808,approve
0,0.0014662852,approve
0,0.061269082,approve
0,0.054609347,approve
0,0.9828414,decline
0,0.012990234,approve
0,0.040599678,approve
0,0.005009493,approve
0,0.8715833,decline
0,0.054169733,approve
0,0.0018190105,approve
0,0.09184208,approve
0,0.011634732,approve
0,0.004958129,approve
0,0.05197348,approve
0,0.5024695,approve
0,0.0052788095,approve
0,0.20836578,approve
0,0.015928179,approve
0,0.015125884,approve
0,0.04920353,approve
0,0.80649424,decline
0,0.021806788,approve
0,0.084286116,approve
0,0.92951953,decline
0,0.002007393,approve
0,0.059683755,approve
0,0.0005231388,approve
0,0.6613313,approve
0,0.0003050571,approve
0,0.8487065,decline
0,0.013522019,approve
0,0.019242276,approve
0,0.00052998465,approve
0,0.5922615,approve
0,0.016562728,approve
0,0.000750052,approve
0,0.002850328,approve
0,0.052363534,approve
0,0.00040182797,approve
0,0.048099164,approve
0,0.052729405,approve
0,0.008328879,approve
0,0.01981423,approve
0,0.1131553,approve
0,0.52423406,approve
0,0.27156526,approve
0,0.0025700647,approve
0,0.38222992,approve
0,0.004108922,approve
0,0.0068318574,approve
0,0.001587578,approve
0,0.30880517,approve
0,0.95125824,decline
0,0.02111258,approve
0,0.47357488,approve
0,0.008595862,approve
0,0.9484004,decline
0,0.026945148,approve
0,0.00035582136,approve
0,0.19079088,approve
0,0.018265475,approve
0,0.02302699,approve
0,0.4655957,approve
0,0.0009520779,approve
0,0.70248485,approve
0,0.024890544,approve
0,0.019465802,approve
0,0.019080792,approve
0,0.00050390157,approve
0,0.32923824,approve
0,0.005747946,approve
0,0.0069808513,approve
0,0.099892676,approve
0,0.09607766,approve
0,0.007412411,approve
0,0.0045689885,approve
0,0.023693271,approve
0,0.053133618,approve
0,0.001827656,approve
0,0.8811195,decline
0,0.0016232847,approve
0,0.82064366,decline
0,0.09163298,approve
0,0.055583432,approve
0,0.71648455,approve
0,0.38494337,approve
0,0.054472923,approve
0,0.034012362,approve
0,0.029231617,approve
0,0.07802484,approve
0,0.0005749322,approve
0,0.95348984,decline
0,0.13691856,approve
0,0.24557632,approve
0,0.19518082,approve
0,0.9453843,decline
0,0.06813893,approve
0,0.47863004,approve
0,0.3148713,approve
0,0.04022395,approve
0,0.055613756,approve
0,0.12976676,approve
0,0.0044868127,approve
0,0.7464576,approve
0,0.036632437,approve
0,0.5432549,approve
0,0.8761182,decline
0,0.015244319,approve
0,0.034248196,approve
0,0.5467174,approve
0,0.0663031,approve
0,0.0013512063,approve
0,0.10810571,approve
0,0.10170013,approve
0,0.1034057,approve
0,0.4925059,approve
0,0.08843351,approve
0,0.14699388,approve
0,0.05865,approve
0,0.9345166,decline
0,0.0145858815,approve
0,0.15219557,approve
0,0.0143076535,approve
0,0.023968164,approve
0,0.0022035355,approve
0,0.0419013,approve
0,0.0007479649,approve
0,0.12734805,approve
0,0.0005683727,approve
0,0.027463678,approve
0,0.5219719,approve
0,0.7686542,approve
0,0.021286666,approve
0,0.33409855,approve
0,0.1880717,approve
0,0.020912988,approve
0,0.0149985505,approve
0,0.0014119074,approve
0,0.1003061,approve
0,0.015728693,approve
0,0.19808197,approve
0,0.039956927,approve
0,0.045702636,approve
0,0.01232058,approve
0,0.0029359385,approve
0,0.0015320312,approve
0,0.0004388834,approve
0,0.0043132007,approve
0,0.06771169,approve
0,0.21205154,approve
0,0.17466824,approve
0,0.06481197,approve
0,0.07112448,approve
0,0.003139281,approve
0,0.85609984,decline
0,0.006866528,approve
0,0.021314228,approve
0,0.30670786,approve
0,0.020763716,approve
0,0.049269274,approve
0,0.013173003,approve
0,0.86314523,decline
0,0.10518498,approve
0,0.0035821437,approve
0,0.17616092,approve
0,0.00932822,approve
0,0.014722131,approve
0,0.0019949642,approve
0,0.0022752264,approve
0,0.0028417367,approve
0,0.012646294,approve
0,0.0066042966,approve
0,0.016043194,approve
0,0.0056535304,approve
0,0.0700691,approve
0,0.036697548,approve
0,0.010358322,approve
0,0.035259888,approve
0,0.13885905,approve
0,0.007384938,approve
0,0.7671584,approve
0,0.0037229625,approve
0,0.0955019,approve
0,0.23000333,approve
0,0.20528217,approve
0,0.011789137,approve
0,0.004566456,approve
0,0.67473,approve
0,0.0010592403,approve
0,0.018165808,approve
0,0.07769624,approve
0,0.017805899,approve
0,0.92394596,decline
0,0.16455176,approve
0,0.0055132704,approve
0,0.12431796,approve
0,0.011037628,approve
0,0.014672842,approve
0,0.377584,approve
0,0.026595064,approve
0,0.7939878,approve
0,0.0007080643,approve
0,0.39127946,approve
0,0.016819512,approve
0,0.3952823,approve
0,0.0505978,approve
0,0.25723633,approve
0,0.0031806403,approve
0,0.12004935,approve
0,0.001904769,approve
0,0.13979514,approve
0,0.008491857,approve
0,0.008650068,approve
0,0.006678791,approve
0,0.28334782,approve
0,0.072711855,approve
0,0.80160147,decline
0,0.0185233,approve
0,0.23898183,approve
0,0.7957592,approve
0,0.07649305,approve
0,0.0027852762,approve
0,0.56647485,approve
0,0.09612457,approve
0,0.032029845,approve
0,0.052292947,approve
0,0.019615237,approve
0,0.12110581,approve
0,0.07051802,approve
0,0.70699894,approve
0,0.008744748,approve
0,0.00044041625,approve
0,0.018743092,approve
0,0.014975229,approve
0,0.07216352,approve
0,0.33055067,approve
0,0.31526536,approve
0,0.0026546826,approve
0,0.073552705,approve
0,0.009395133,approve
0,0.00062596775,approve
0,0.016689641,approve
0,0.11054296,approve
0,0.06455933,approve
0,0.026777785,approve
0,0.0004414393,approve
0,0.082255244,approve
0,0.941883,decline
0,0.073046416,approve
0,0.06160159,approve
0,0.0030279486,approve
0,0.061693832,approve
0,0.021122396,approve
0,0.034018107,approve
0,0.00418457,approve
0,0.019120812,approve
0,0.33322397,approve
0,0.059877448,approve
0,0.92695993,decline
0,0.0016720742,approve
0,0.0009294735,approve
0,0.7129263,approve
0,0.44568646,approve
0,0.0020560513,approve
1,0.99947387,decline
0,0.030190244,approve
0,0.08847251,approve
0,0.55493593,approve
0,0.00444546,approve
0,0.45910224,approve
0,0.006822811,approve
0,0.060022224,approve
0,0.0015514357,approve
0,0.017294738,approve
0,0.004209883,approve
0,0.09241152,approve
0,0.16317698,approve
0,0.007921361,approve
0,0.62348205,approve
0,0.17731504,approve
0,0.06302243,approve
0,0.0297704,approve
0,0.006011204,approve
0,0.99085355,decline
0,0.2716126,approve
0,0.9212174,decline
0,0.18328416,approve
0,0.076880746,approve
0,0.051578727,approve
0,0.0007626292,approve
0,0.9821395,decline
0,0.0052240295,approve
0,0.01071387,approve
0,0.0011622383,approve
0,0.08494288,approve
0,0.043459445,approve
0,0.14392404,approve
0,0.2871901,approve
0,0.6051256,approve
0,0.075358726,approve
0,0.88901585,decline
0,0.06532228,approve
0,0.1025822,approve
0,0.063298695,approve
0,0.0029691516,approve
0,0.0022820614,approve
0,0.7799792,approve
0,0.0014133973,approve
0,0.0011829394,approve
0,0.59519684,approve
0,0.28628772,approve
0,0.38145748,approve
0,0.001663122,approve
0,0.020801716,approve
0,0.14606512,approve
0,0.043045126,approve
0,0.3585607,approve
0,0.003062124,approve
0,0.00061891275,approve
0,0.1669834,approve
0,0.015607322,approve
0,0.024630144,approve
0,0.0048125996,approve
0,0.0028909622,approve
0,0.20592855,approve
0,0.02833019,approve
0,0.01965866,approve
0,0.9164487,decline
0,0.6340671,approve
0,0.5813136,approve
0,0.05304747,approve
0,0.707227,approve
0,0.009375732,approve
0,0.0033218611,approve
0,0.20675863,approve
0,0.13416354,approve
0,0.6997928,approve
0,0.0211768,approve
0,0.20298266,approve
0,0.23125537,approve
0,0.012433056,approve
0,0.021786954,approve
0,0.0002076533,approve
0,0.19169222,approve
0,0.078603365,approve
0,0.2515614,approve
0,0.020360006,approve
0,0.0037305662,approve
0,0.0068968195,approve
1,0.9997285,decline
0,0.0006247867,approve
0,0.09431035,approve
0,0.0020763287,approve
0,0.11492589,approve
0,0.019058757,approve
0,0.10878391,approve
0,0.99655664,decline
0,0.99349904,decline
0,0.07634059,approve
0,0.004631441,approve
0,0.0077704126,approve
0,0.6323118,approve
0,0.031230254,approve
0,0.01255412,approve
0,0.0012654322,approve
0,0.0023839094,approve
0,0.41503933,approve
0,0.0006047794,approve
0,0.012878378,approve
0,0.030349353,approve
0,0.12122364,approve
0,0.0001911003,approve
0,0.35021818,approve
0,0.016819512,approve
0,0.0024377818,approve
0,0.9954222,decline
0,0.13511486,approve
0,0.005288047,approve
0,0.030941434,approve
0,0.65602964,approve
0,0.023977987,approve
0,0.00093150506,approve
0,0.0137039395,approve
0,0.74987066,approve
0,0.0053752516,approve
0,0.0059350347,approve
0,0.10359319,approve
0,0.0077427225,approve
0,0.016221147,approve
0,0.0014223381,approve
0,0.0017943674,approve
0,0.00030919822,approve
0,0.27620113,approve
0,0.17399123,approve
0,0.042735793,approve
0,0.01812011,approve
0,0.23486714,approve
0,0.0074642566,approve
0,0.5054433,approve
0,0.2173852,approve
0,0.0065530273,approve
0,0.00044738536,approve
0,0.022260567,approve
0,0.8984688,decline
0,0.21685071,approve
0,0.011614023,approve
0,0.045407858,approve
0,0.004835971,approve
0,0.035606254,approve
0,0.0060115573,approve
0,0.016085515,approve
0,0.09872709,approve
0,0.9819468,decline
0,0.010716103,approve
0,0.1097276,approve
0,0.0051803146,approve
0,0.003688971,approve
0,0.13771202,approve
0,0.33945522,approve
0,0.055050675,approve
0,0.00044954807,approve
0,0.6745545,approve
0,0.07804423,approve
0,0.40215153,approve
0,0.008946132,approve
0,0.00039563424,approve
0,0.36939284,approve
0,0.1362639,approve
0,0.028933005,approve
0,0.015191024,approve
0,0.50803,approve
0,0.1021628,approve
0,0.024877708,approve
0,0.0031981664,approve
0,0.19609751,approve
0,0.036234774,approve
0,0.003393874,approve
0,0.013981733,approve
0,0.008237371,approve
0,0.019181384,approve
0,0.0038597668,approve
0,0.061603554,approve
0,0.07139356,approve
0,0.00319981,approve
0,0.09570498,approve
0,0.4380539,approve
0,0.07126828,approve
0,0.24786136,approve
0,0.024505373,approve
0,0.08928397,approve
0,0.019111725,approve
0,0.5660788,approve
0,0.09310921,approve
0,0.012625752,approve
0,0.012794747,approve
0,0.008338293,approve
0,0.0020707017,approve
0,0.0002847858,approve
0,0.3130492,approve
0,0.40115407,approve
0,0.16291079,approve
0,0.91430026,decline
0,0.07850326,approve
0,0.002005029,approve
0,0.07455815,approve
0,0.0022216241,approve
0,0.88742834,decline
0,0.041453347,approve
0,0.16369681,approve
0,0.08503362,approve
0,0.00012393466,approve
0,0.01616106,approve
0,0.6311061,approve
0,0.1346482,approve
0,0.00010883234,approve
0,0.001999533,approve
1,0.71567374,approve
0,0.004927694,approve
0,0.0022581243,approve
0,0.019282876,approve
0,0.15247482,approve
0,0.0663438,approve
0,0.15780121,approve
0,0.022218771,approve
0,0.4214386,approve
0,0.023762668,approve
0,0.0018428856,approve
0,0.018710619,approve
0,0.88510066,decline
0,0.2349895,approve
0,0.031370066,approve
0,0.078319885,approve
0,0.9724815,decline
0,0.008098739,approve
0,0.37305483,approve
0,0.006595512,approve
0,0.009298036,approve
0,0.0004285141,approve
0,0.9659801,decline
0,0.050157335,approve
0,0.0122738015,approve
0,0.61537224,approve
0,0.002260372,approve
0,0.0016589541,approve
0,0.0033646836,approve
0,0.03915083,approve
0,0.021954192,approve
0,0.0038422262,approve
0,0.04451295,approve
0,0.0003557337,approve
0,0.011849301,approve
0,0.15731907,approve
0,0.00092877157,approve
0,0.0061967243,approve
0,0.95180166,decline
0,0.004133689,approve
0,0.008145004,approve
0,0.6500946,approve
0,0.012501231,approve
0,0.02977036,approve
0,0.79696846,approve
0,0.0034840582,approve
0,0.089634396,approve
0,0.0040605254,approve
0,0.31613493,approve
0,0.03362133,approve
0,0.03868291,approve
0,0.099892676,approve
0,0.085294634,approve
0,0.07695607,approve
0,0.012952287,approve
0,0.003816524,approve
0,0.9889415,decline
0,0.0032486569,approve
0,0.9954222,decline
0,0.42593473,approve
0,0.73559856,approve
0,0.35254967,approve
0,0.024215288,approve
0,0.0005590458,approve
0,0.010641164,approve
0,0.06390478,approve
0,0.09442139,approve
0,0.008819113,approve
0,0.0020540652,approve
0,0.0021412575,approve
0,0.5984653,approve
0,0.024449324,approve
0,0.11448326,approve
0,0.23506048,approve
0,0.09947273,approve
0,0.014048209,approve
0,0.7822907,approve
0,0.71294564,approve
0,0.9896908,decline
0,0.014766999,approve
0,0.03599705,approve
0,0.9603634,decline
0,0.010227188,approve
0,0.016242748,approve
0,0.14286555,approve
0,0.26857176,approve
0,0.5274144,approve
0,0.96366996,decline
0,0.8709398,decline
0,0.0015363297,approve
0,0.008662778,approve
0,0.0029510872,approve
0,0.67420745,approve
0,0.17094801,approve
